Ride_Date,Customer_ID,Driver_ID,Ride_Distance_km,Ride_Duration_min,Surge_Multiplier,Base_Fare_USD,Total_Fare_USD,Customer_Rating,Ride_Status
2023-12-05 16:51:04.047409,CUST2689,DRIV316,17.15,26.23,1.0,17.64,17.64,2,Completed
2023-12-06 16:51:04.047409,CUST8082,DRIV944,28.15,29.45,1.0,6.27,6.27,2,Canceled
2024-09-19 16:51:04.047409,CUST1232,DRIV414,21.18,32.14,1.5,5.73,8.6,5,Completed
2024-05-25 16:51:04.047409,CUST1284,DRIV348,17.53,32.42,1.0,17.64,17.64,5,No-show
2024-04-16 16:51:04.047409,CUST1192,DRIV507,3.82,7.22,1.25,16.35,20.44,5,Completed
2024-05-21 16:51:04.047409,CUST5173,DRIV247,18.84,31.97,2.0,12.09,24.18,4,Completed
2024-05-15 16:51:04.047409,CUST5655,DRIV750,29.71,49.4,1.25,15.64,19.55,4,Completed
2024-06-13 16:51:04.047409,CUST4336,DRIV548,5.06,8.95,1.0,6.06,6.06,3,Completed
2023-11-14 16:51:04.047409,CUST6959,DRIV500,16.03,18.17,1.0,15.64,15.64,4,Completed
2024-09-26 16:51:04.047409,CUST9776,DRIV173,26.44,31.47,1.0,8.19,8.19,4,No-show
2024-09-16 16:51:04.047409,CUST4736,DRIV150,22.48,33.4,1.25,18.35,22.94,4,Completed
2024-09-12 16:51:04.047409,CUST6625,DRIV120,21.21,30.78,2.0,7.72,15.44,1,Completed
2023-12-07 16:51:04.047409,CUST2737,DRIV481,21.37,25.31,2.0,17.92,35.84,4,Completed
2023-11-18 16:51:04.047409,CUST1030,DRIV305,11.43,19.18,1.0,16.89,16.89,5,Canceled
2024-05-11 16:51:04.047409,CUST1773,DRIV590,9.51,16.56,1.0,5.76,5.76,5,Completed
2024-04-08 16:51:04.047409,CUST7829,DRIV329,24.47,31.1,1.0,6.83,6.83,4,Completed
2023-12-12 16:51:04.047409,CUST8719,DRIV558,24.49,32.15,1.25,8.47,10.59,5,Canceled
2024-02-22 16:51:04.047409,CUST1547,DRIV597,26.15,32.88,1.0,14.08,14.08,5,Completed
2024-01-24 16:51:04.047409,CUST8315,DRIV433,27.48,35.14,1.25,10.22,12.78,4,Completed
2024-01-23 16:51:04.047409,CUST8072,DRIV816,15.83,21.6,1.25,16.33,20.41,1,Completed
2024-07-18 16:51:04.047409,CUST1401,DRIV661,15.54,22.39,1.0,19.1,19.1,5,Completed
2024-06-03 16:51:04.047409,CUST5036,DRIV921,24.15,35.84,1.0,18.27,18.27,4,Completed
2023-12-28 16:51:04.047409,CUST5347,DRIV579,19.85,29.48,1.0,11.16,11.16,5,Completed
2024-05-21 16:51:04.047409,CUST7001,DRIV160,21.36,34.55,1.25,5.65,7.06,4,Completed
2024-01-19 16:51:04.047409,CUST4638,DRIV975,24.08,32.37,1.0,8.79,8.79,3,Canceled
2024-03-08 16:51:04.047409,CUST1318,DRIV918,26.81,40.31,1.5,11.65,17.48,4,Completed
2024-06-10 16:51:04.047409,CUST1516,DRIV846,10.8,16.27,1.0,10.62,10.62,5,Completed
2024-02-22 16:51:04.047409,CUST8505,DRIV686,11.89,13.04,1.25,10.6,13.25,3,Completed
2023-11-25 16:51:04.047409,CUST4101,DRIV303,3.73,6.08,2.5,9.16,22.9,3,Completed
2024-05-31 16:51:04.047409,CUST5600,DRIV304,17.77,22.71,1.0,11.98,11.98,1,Completed
2024-07-25 16:51:04.047409,CUST2436,DRIV193,2.04,2.14,1.5,17.09,25.64,5,Completed
2023-12-07 16:51:04.047409,CUST6892,DRIV671,14.5,23.88,1.5,5.2,7.8,4,Completed
2023-11-12 16:51:04.047409,CUST3539,DRIV317,16.74,17.55,1.0,11.61,11.61,2,Completed
2024-09-15 16:51:04.047409,CUST8862,DRIV790,9.31,13.42,1.25,19.24,24.05,4,Completed
2024-07-20 16:51:04.047409,CUST5526,DRIV171,18.13,29.39,1.0,14.54,14.54,2,Completed
2023-10-25 16:51:04.047409,CUST3520,DRIV189,1.88,3.76,1.0,19.85,19.85,4,Completed
2023-12-04 16:51:04.047409,CUST2392,DRIV129,2.08,3.15,1.0,10.99,10.99,4,Completed
2024-02-16 16:51:04.047409,CUST3317,DRIV500,24.86,32.77,1.25,9.03,11.29,4,Completed
2024-01-11 16:51:04.047409,CUST9805,DRIV694,11.45,17.08,2.0,18.79,37.58,5,Completed
2024-05-13 16:51:04.047409,CUST2989,DRIV820,4.68,5.6,1.0,8.24,8.24,4,Completed
2024-06-22 16:51:04.047409,CUST5026,DRIV244,16.15,23.22,1.0,17.84,17.84,5,Completed
2024-06-20 16:51:04.047409,CUST4290,DRIV644,23.33,43.7,2.0,8.69,17.38,4,Completed
2024-02-04 16:51:04.047409,CUST1969,DRIV989,7.26,8.25,1.0,16.18,16.18,4,Completed
2024-05-10 16:51:04.047409,CUST5848,DRIV343,19.06,29.16,1.0,17.6,17.6,4,Completed
2023-11-17 16:51:04.047409,CUST4948,DRIV675,3.48,5.64,1.0,18.09,18.09,2,Completed
2024-01-10 16:51:04.047409,CUST9612,DRIV193,2.5,3.28,1.0,19.04,19.04,4,Completed
2024-04-29 16:51:04.047409,CUST1897,DRIV415,16.41,28.49,1.0,15.5,15.5,5,Completed
2023-10-19 16:51:04.047409,CUST2962,DRIV118,16.68,27.75,1.25,11.53,14.41,2,Completed
2024-05-04 16:51:04.047409,CUST9988,DRIV873,19.49,28.53,2.5,8.51,21.28,4,Completed
2024-03-01 16:51:04.047409,CUST1899,DRIV309,22.06,36.18,1.0,6.57,6.57,5,No-show
2024-06-06 16:51:04.047409,CUST9850,DRIV498,29.3,53.92,1.0,18.5,18.5,3,Canceled
2024-03-12 16:51:04.047409,CUST9052,DRIV734,15.97,25.56,1.0,8.17,8.17,4,Completed
2024-05-21 16:51:04.047409,CUST6763,DRIV115,10.37,16.27,2.5,16.1,40.25,2,Completed
2024-10-08 16:51:04.047409,CUST4094,DRIV425,24.06,39.01,1.0,16.47,16.47,4,Completed
2024-07-28 16:51:04.047409,CUST8437,DRIV462,8.85,14.83,1.0,10.75,10.75,3,Completed
2024-09-20 16:51:04.047409,CUST5870,DRIV460,13.73,19.27,1.0,14.74,14.74,4,Completed
2024-06-23 16:51:04.047409,CUST2750,DRIV472,3.28,6.02,1.0,6.82,6.82,3,Completed
2024-01-05 16:51:04.047409,CUST3851,DRIV441,1.74,3.35,1.0,10.8,10.8,4,Completed
2024-01-23 16:51:04.047409,CUST7844,DRIV413,28.92,46.9,1.0,10.48,10.48,5,Completed
2024-03-17 16:51:04.047409,CUST1291,DRIV358,25.24,47.62,1.0,13.31,13.31,1,No-show
2024-02-06 16:51:04.047409,CUST1402,DRIV311,21.18,36.95,1.0,12.2,12.2,5,Completed
2023-11-16 16:51:04.047409,CUST3644,DRIV671,12.86,18.3,1.0,6.89,6.89,4,Completed
2024-08-09 16:51:04.047409,CUST7940,DRIV234,6.03,9.02,1.0,12.48,12.48,5,Completed
2024-07-21 16:51:04.047409,CUST8198,DRIV731,5.54,8.7,1.0,5.2,5.2,5,Completed
2023-11-18 16:51:04.047409,CUST5366,DRIV615,8.26,16.02,2.5,11.57,28.92,4,Completed
2024-03-26 16:51:04.047409,CUST6611,DRIV383,16.93,27.9,2.0,7.42,14.84,1,Completed
2023-11-16 16:51:04.047409,CUST9404,DRIV160,21.72,32.77,1.5,7.1,10.65,5,Canceled
2023-11-12 16:51:04.047409,CUST7323,DRIV698,20.15,22.64,1.0,5.02,5.02,3,Completed
2024-08-12 16:51:04.047409,CUST2206,DRIV817,9.12,15.2,1.25,19.97,24.96,2,Completed
2024-06-18 16:51:04.047409,CUST9554,DRIV335,28.69,44.61,1.5,12.99,19.48,2,Completed
2024-07-01 16:51:04.047409,CUST5220,DRIV430,22.4,43.46,1.0,12.37,12.37,5,Completed
2024-07-15 16:51:04.047409,CUST3141,DRIV159,17.08,22.92,1.25,8.84,11.05,5,Completed
2024-01-06 16:51:04.047409,CUST1482,DRIV885,18.74,33.65,1.0,16.03,16.03,5,Canceled
2023-11-16 16:51:04.047409,CUST7275,DRIV510,13.17,16.89,1.0,13.94,13.94,5,No-show
2024-07-04 16:51:04.047409,CUST3465,DRIV163,8.18,9.59,1.25,16.97,21.21,3,Completed
2023-11-28 16:51:04.047409,CUST5823,DRIV359,11.32,11.46,1.0,18.81,18.81,5,Canceled
2024-01-21 16:51:04.047409,CUST9782,DRIV210,22.98,43.56,2.0,13.0,26.0,4,Completed
2023-11-22 16:51:04.047409,CUST9761,DRIV897,1.42,2.05,1.25,7.12,8.9,4,Completed
2024-08-17 16:51:04.047409,CUST8486,DRIV187,4.37,5.6,1.25,15.29,19.11,4,Completed
2023-11-21 16:51:04.047409,CUST9225,DRIV613,2.33,3.27,1.25,19.82,24.78,4,Completed
2024-09-27 16:51:04.047409,CUST3127,DRIV895,2.18,3.73,1.0,8.97,8.97,4,Completed
2024-02-15 16:51:04.047409,CUST1506,DRIV935,25.81,35.96,1.0,18.53,18.53,5,Completed
2024-05-11 16:51:04.047409,CUST3635,DRIV320,21.41,26.24,1.0,14.57,14.57,4,Completed
2023-12-18 16:51:04.047409,CUST3346,DRIV375,14.75,16.04,1.25,13.37,16.71,3,Completed
2024-08-04 16:51:04.047409,CUST6713,DRIV685,3.84,6.23,1.0,5.93,5.93,3,Completed
2024-02-21 16:51:04.047409,CUST4194,DRIV660,15.26,30.1,1.0,11.65,11.65,5,Completed
2024-08-09 16:51:04.047409,CUST8036,DRIV525,14.73,24.08,2.0,11.56,23.12,2,No-show
2024-08-17 16:51:04.047409,CUST6697,DRIV980,6.02,11.72,2.5,18.19,45.48,5,Completed
2023-11-07 16:51:04.047409,CUST6209,DRIV625,13.58,25.5,1.25,14.37,17.96,3,Completed
2024-08-30 16:51:04.047409,CUST3446,DRIV245,12.56,14.52,1.0,17.59,17.59,3,Completed
2023-11-28 16:51:04.047409,CUST3540,DRIV170,18.86,35.44,1.5,10.99,16.48,3,Completed
2024-05-19 16:51:04.047409,CUST1356,DRIV161,19.42,19.44,1.25,16.92,21.15,4,Completed
2024-09-18 16:51:04.047409,CUST6138,DRIV500,2.31,3.49,1.5,5.61,8.42,5,Completed
2024-08-11 16:51:04.047409,CUST4103,DRIV709,11.86,18.06,1.0,12.33,12.33,3,Completed
2024-08-02 16:51:04.047409,CUST9819,DRIV639,19.15,33.07,1.5,13.87,20.8,5,Completed
2024-07-11 16:51:04.047409,CUST5703,DRIV420,15.59,27.38,1.5,5.24,7.86,5,Completed
2024-03-27 16:51:04.047409,CUST9581,DRIV231,25.84,31.83,1.25,5.21,6.51,2,Completed
2024-02-28 16:51:04.047409,CUST2018,DRIV580,20.1,37.83,2.5,18.83,47.08,5,Completed
2024-01-30 16:51:04.047409,CUST4827,DRIV616,5.73,6.76,1.0,18.91,18.91,4,Completed
2024-09-24 16:51:04.047409,CUST1135,DRIV973,3.05,5.98,2.0,19.13,38.26,4,Completed
2024-03-26 16:51:04.047409,CUST3851,DRIV608,19.63,38.97,1.0,7.88,7.88,3,Canceled
2024-02-17 16:51:04.047409,CUST6780,DRIV583,1.77,3.0,1.5,19.38,29.07,5,Completed
2024-03-01 16:51:04.047409,CUST2677,DRIV201,17.99,29.66,1.25,16.34,20.42,3,No-show
2024-05-07 16:51:04.047409,CUST6637,DRIV760,28.27,55.95,1.0,11.72,11.72,2,Completed
2023-12-24 16:51:04.047409,CUST8635,DRIV955,17.69,21.97,1.0,12.38,12.38,4,Completed
2024-09-25 16:51:04.047409,CUST2893,DRIV241,12.26,20.14,1.25,9.8,12.25,5,Completed
2024-09-12 16:51:04.047409,CUST7414,DRIV637,19.66,27.65,1.25,18.35,22.94,5,Completed
2024-03-19 16:51:04.047409,CUST2028,DRIV511,14.29,16.68,1.5,14.76,22.14,1,Completed
2024-06-08 16:51:04.047409,CUST6555,DRIV690,16.82,18.97,1.5,16.92,25.38,5,Completed
2024-03-27 16:51:04.047409,CUST5877,DRIV196,28.3,48.12,1.0,5.77,5.77,4,Canceled
2023-11-24 16:51:04.047409,CUST7719,DRIV253,12.2,14.99,2.0,6.74,13.48,4,Completed
2023-10-22 16:51:04.047409,CUST8490,DRIV735,28.87,46.17,1.0,14.4,14.4,4,Canceled
2024-06-08 16:51:04.047409,CUST3480,DRIV865,27.26,33.74,1.25,5.32,6.65,3,Completed
2024-08-31 16:51:04.047409,CUST4106,DRIV622,6.68,9.71,1.5,18.13,27.2,4,Completed
2024-08-01 16:51:04.047409,CUST1246,DRIV507,3.01,5.24,2.5,14.48,36.2,4,Canceled
2023-12-08 16:51:04.047409,CUST5730,DRIV821,3.92,5.99,1.0,5.47,5.47,5,Completed
2023-11-24 16:51:04.047409,CUST5979,DRIV324,1.53,2.86,1.0,16.55,16.55,3,Completed
2024-07-19 16:51:04.047409,CUST2741,DRIV231,3.74,5.71,1.0,14.26,14.26,5,Completed
2024-02-04 16:51:04.047409,CUST9953,DRIV360,20.81,24.85,1.5,19.33,28.99,3,Completed
2024-07-03 16:51:04.047409,CUST7014,DRIV821,3.06,5.81,1.25,8.92,11.15,5,Completed
2024-03-01 16:51:04.047409,CUST1610,DRIV215,10.25,14.53,1.0,7.43,7.43,5,Completed
2023-12-24 16:51:04.047409,CUST8278,DRIV593,25.5,47.62,2.0,12.01,24.02,2,Completed
2024-04-13 16:51:04.047409,CUST2147,DRIV339,1.67,2.06,1.25,12.33,15.41,4,Completed
2023-11-22 16:51:04.047409,CUST2269,DRIV572,24.62,40.28,1.5,5.68,8.52,5,Canceled
2024-02-20 16:51:04.047409,CUST4398,DRIV632,9.17,10.69,2.5,9.79,24.48,5,Completed
2024-04-24 16:51:04.047409,CUST9239,DRIV419,4.43,4.78,1.25,9.09,11.36,5,Completed
2024-03-11 16:51:04.047409,CUST4272,DRIV964,21.21,42.4,2.0,14.15,28.3,5,Completed
2024-01-06 16:51:04.047409,CUST6649,DRIV163,19.24,19.44,1.5,16.45,24.67,4,No-show
2024-05-29 16:51:04.047409,CUST2093,DRIV318,26.45,42.09,2.5,8.83,22.08,2,Completed
2024-07-22 16:51:04.047409,CUST5263,DRIV323,22.32,22.62,1.0,16.01,16.01,4,Completed
2024-10-12 16:51:04.047409,CUST8145,DRIV829,24.3,37.71,1.0,10.83,10.83,4,No-show
2024-03-20 16:51:04.047409,CUST5043,DRIV384,9.18,10.1,1.0,14.95,14.95,3,Completed
2024-08-26 16:51:04.047409,CUST6912,DRIV283,6.15,10.99,1.5,13.98,20.97,4,Completed
2024-09-16 16:51:04.047409,CUST5761,DRIV203,22.77,29.43,1.5,17.0,25.5,5,Canceled
2024-07-14 16:51:04.047409,CUST8553,DRIV360,24.4,32.8,1.0,14.64,14.64,4,Completed
2023-10-22 16:51:04.047409,CUST7548,DRIV384,29.72,37.22,1.0,7.77,7.77,4,Completed
2024-09-23 16:51:04.047409,CUST7022,DRIV312,12.97,14.45,1.5,16.83,25.24,5,Completed
2024-07-27 16:51:04.047409,CUST9779,DRIV816,11.79,17.69,1.25,15.35,19.19,4,Completed
2024-03-19 16:51:04.047409,CUST5540,DRIV806,23.52,34.05,1.0,11.02,11.02,4,Completed
2024-09-21 16:51:04.047409,CUST9794,DRIV925,10.88,16.75,1.25,5.12,6.4,4,Completed
2023-12-10 16:51:04.047409,CUST6288,DRIV534,27.99,45.51,1.0,13.71,13.71,4,Completed
2023-12-25 16:51:04.047409,CUST5896,DRIV460,25.89,28.19,1.0,13.31,13.31,3,Completed
2024-03-01 16:51:04.047409,CUST8505,DRIV713,13.44,19.0,1.0,15.96,15.96,4,Completed
2023-12-16 16:51:04.047409,CUST7702,DRIV318,22.78,36.28,1.0,6.15,6.15,5,Completed
2023-12-11 16:51:04.047409,CUST3919,DRIV323,22.88,30.27,1.0,11.4,11.4,5,Completed
2024-07-27 16:51:04.047409,CUST1030,DRIV405,3.99,4.75,1.0,13.49,13.49,5,Completed
2024-01-05 16:51:04.047409,CUST7973,DRIV852,27.17,43.64,1.25,19.18,23.98,5,Completed
2024-03-05 16:51:04.047409,CUST4789,DRIV729,15.65,26.89,1.0,15.14,15.14,5,Completed
2024-03-10 16:51:04.047409,CUST5649,DRIV968,24.97,43.71,1.0,11.25,11.25,5,Completed
2024-08-22 16:51:04.047409,CUST9361,DRIV798,10.28,13.63,1.0,17.38,17.38,5,Completed
2024-02-02 16:51:04.047409,CUST7392,DRIV907,26.97,29.64,1.25,11.46,14.32,5,Completed
2024-04-10 16:51:04.047409,CUST8936,DRIV834,12.29,23.54,2.0,15.99,31.98,4,Completed
2024-01-30 16:51:04.047409,CUST4472,DRIV512,1.31,2.21,1.0,12.95,12.95,5,Completed
2024-10-03 16:51:04.047409,CUST8464,DRIV926,27.26,53.11,2.0,7.32,14.64,3,Completed
2024-09-06 16:51:04.047409,CUST1278,DRIV712,3.65,4.18,1.5,19.77,29.66,5,Completed
2024-03-01 16:51:04.047409,CUST4031,DRIV357,10.26,17.0,1.25,12.54,15.68,4,Completed
2024-07-02 16:51:04.047409,CUST2779,DRIV990,28.55,34.16,2.0,7.26,14.52,5,Completed
2024-06-24 16:51:04.047409,CUST8822,DRIV241,28.57,53.32,1.0,17.62,17.62,5,Completed
2024-02-23 16:51:04.047409,CUST7423,DRIV692,17.63,26.79,1.0,14.93,14.93,3,Completed
2023-11-13 16:51:04.047409,CUST2977,DRIV314,19.32,29.61,1.5,10.76,16.14,1,Canceled
2023-12-04 16:51:04.047409,CUST8839,DRIV620,14.0,27.03,1.0,9.21,9.21,4,Completed
2024-09-06 16:51:04.047409,CUST5255,DRIV293,9.5,12.39,1.5,10.27,15.4,4,Completed
2024-05-21 16:51:04.047409,CUST4283,DRIV600,10.53,17.05,2.0,15.87,31.74,3,Completed
2024-03-07 16:51:04.047409,CUST3268,DRIV451,20.5,23.46,1.0,7.34,7.34,5,No-show
2023-11-09 16:51:04.047409,CUST7896,DRIV511,22.82,31.11,2.0,10.94,21.88,5,Completed
2023-10-19 16:51:04.047409,CUST5970,DRIV432,23.96,28.63,1.25,10.19,12.74,3,Completed
2024-04-05 16:51:04.047409,CUST2371,DRIV742,23.9,28.71,1.0,5.39,5.39,5,Completed
2023-12-23 16:51:04.047409,CUST8874,DRIV538,3.64,6.05,1.0,12.03,12.03,5,Completed
2024-09-08 16:51:04.047409,CUST3617,DRIV359,15.34,19.73,1.5,6.86,10.29,4,Canceled
2024-02-29 16:51:04.047409,CUST4035,DRIV931,2.67,3.34,1.25,12.05,15.06,5,Completed
2024-01-08 16:51:04.047409,CUST6899,DRIV228,16.94,30.63,1.5,11.14,16.71,4,Completed
2024-05-31 16:51:04.047409,CUST6938,DRIV490,13.8,20.34,1.25,14.03,17.54,4,Completed
2024-07-26 16:51:04.047409,CUST2965,DRIV712,26.74,36.9,1.0,10.89,10.89,4,Canceled
2024-10-13 16:51:04.047409,CUST5796,DRIV910,11.18,20.29,1.0,10.32,10.32,3,Completed
2024-05-23 16:51:04.047409,CUST6727,DRIV956,4.39,6.54,2.0,17.7,35.4,4,Completed
2024-07-31 16:51:04.047409,CUST9328,DRIV194,5.15,9.35,1.25,19.62,24.52,1,Completed
2023-10-22 16:51:04.047409,CUST6377,DRIV367,23.08,30.43,1.5,10.59,15.88,4,Completed
2023-12-14 16:51:04.047409,CUST1365,DRIV412,18.93,37.14,1.5,13.5,20.25,3,Completed
2023-11-25 16:51:04.047409,CUST3035,DRIV846,3.93,7.56,1.0,10.95,10.95,3,Completed
2024-10-05 16:51:04.047409,CUST9890,DRIV770,3.44,6.27,1.0,9.96,9.96,4,Completed
2024-01-02 16:51:04.047409,CUST3973,DRIV961,21.33,25.87,1.0,6.35,6.35,2,Completed
2024-07-23 16:51:04.047409,CUST1252,DRIV531,3.11,5.37,1.5,8.48,12.72,5,Completed
2023-11-05 16:51:04.047409,CUST2520,DRIV666,24.83,45.13,1.25,19.4,24.25,4,Completed
2024-04-24 16:51:04.047409,CUST1162,DRIV793,21.48,29.29,2.0,5.9,11.8,5,Completed
2024-08-11 16:51:04.047409,CUST2787,DRIV252,3.36,3.83,1.0,13.81,13.81,5,Completed
2024-07-26 16:51:04.047409,CUST1918,DRIV541,3.46,4.39,2.0,18.34,36.68,4,No-show
2024-01-01 16:51:04.047409,CUST3795,DRIV250,29.61,46.95,2.0,5.59,11.18,4,Completed
2024-05-25 16:51:04.047409,CUST7200,DRIV202,11.85,14.83,1.0,10.01,10.01,4,Canceled
2023-12-22 16:51:04.047409,CUST5019,DRIV231,11.75,19.52,1.5,8.84,13.26,4,Completed
2023-11-08 16:51:04.047409,CUST1646,DRIV417,24.57,34.2,1.0,7.68,7.68,4,Completed
2024-03-23 16:51:04.047409,CUST1213,DRIV483,28.47,34.89,1.0,8.84,8.84,2,Completed
2024-04-21 16:51:04.047409,CUST2673,DRIV732,29.59,47.73,2.0,19.61,39.22,5,Canceled
2023-11-07 16:51:04.047409,CUST1493,DRIV518,22.85,24.54,1.5,10.28,15.42,4,Completed
2024-04-18 16:51:04.047409,CUST8343,DRIV152,11.91,19.35,1.0,18.46,18.46,4,Completed
2024-02-02 16:51:04.047409,CUST4817,DRIV418,3.42,6.75,2.5,6.24,15.6,1,Completed
2024-10-01 16:51:04.047409,CUST5458,DRIV230,23.54,40.29,1.25,11.08,13.85,4,Completed
2024-02-22 16:51:04.047409,CUST5049,DRIV397,17.19,22.83,1.25,17.69,22.11,5,Completed
2024-09-23 16:51:04.047409,CUST6001,DRIV991,13.3,25.29,1.25,19.64,24.55,4,Completed
2023-12-09 16:51:04.047409,CUST1006,DRIV249,27.28,41.68,1.0,9.26,9.26,3,Completed
2024-04-16 16:51:04.047409,CUST4480,DRIV944,4.22,6.45,1.0,10.46,10.46,4,Completed
2024-07-30 16:51:04.047409,CUST1596,DRIV416,15.29,21.07,1.5,16.09,24.14,2,Completed
2024-05-13 16:51:04.047409,CUST7937,DRIV431,1.33,1.4,1.0,15.13,15.13,5,Completed
2024-08-30 16:51:04.047409,CUST1014,DRIV501,14.59,18.53,1.25,9.15,11.44,3,Completed
2024-01-05 16:51:04.047409,CUST8415,DRIV993,2.63,4.78,1.0,10.35,10.35,3,No-show
2024-02-16 16:51:04.047409,CUST8781,DRIV262,4.45,5.61,1.25,8.67,10.84,4,Completed
2024-01-09 16:51:04.047409,CUST2075,DRIV852,4.41,6.23,1.25,12.61,15.76,5,Completed
2024-01-16 16:51:04.047409,CUST9734,DRIV469,19.83,32.4,1.0,12.88,12.88,4,Completed
2024-05-16 16:51:04.047409,CUST8565,DRIV711,22.64,29.03,2.0,13.28,26.56,5,Completed
2023-10-30 16:51:04.047409,CUST3883,DRIV722,17.92,32.47,1.25,15.59,19.49,3,Completed
2024-01-17 16:51:04.047409,CUST8966,DRIV455,28.9,54.87,1.0,12.26,12.26,4,Completed
2024-04-05 16:51:04.047409,CUST1781,DRIV509,11.87,12.6,1.25,5.12,6.4,4,Completed
2024-05-15 16:51:04.047409,CUST4104,DRIV707,9.29,14.63,2.0,10.03,20.06,5,Canceled
2024-09-24 16:51:04.047409,CUST5256,DRIV947,26.19,35.34,1.25,14.83,18.54,4,Completed
2024-02-22 16:51:04.047409,CUST6151,DRIV160,7.48,11.63,1.0,7.79,7.79,4,Completed
2024-03-02 16:51:04.047409,CUST1900,DRIV964,28.93,44.75,1.25,13.13,16.41,5,Completed
2024-01-07 16:51:04.047409,CUST7102,DRIV183,1.35,1.36,2.0,6.2,12.4,4,Completed
2024-10-11 16:51:04.047409,CUST9933,DRIV901,29.13,48.02,1.0,13.15,13.15,3,Completed
2023-12-12 16:51:04.047409,CUST9255,DRIV476,2.25,2.74,1.25,16.06,20.08,4,Completed
2024-04-30 16:51:04.047409,CUST3775,DRIV611,26.84,41.85,1.0,12.32,12.32,5,Completed
2023-11-06 16:51:04.047409,CUST1710,DRIV261,16.3,30.89,1.25,19.78,24.72,4,Completed
2024-06-14 16:51:04.047409,CUST3808,DRIV141,29.8,35.53,1.5,18.21,27.32,1,Completed
2024-02-08 16:51:04.047409,CUST5099,DRIV678,3.14,3.99,1.5,10.01,15.02,1,Completed
2024-01-28 16:51:04.047409,CUST5131,DRIV287,17.06,18.15,1.0,9.79,9.79,2,Completed
2024-06-09 16:51:04.047409,CUST7550,DRIV324,29.11,43.42,1.0,17.88,17.88,3,Canceled
2024-04-14 16:51:04.047409,CUST5657,DRIV372,16.17,30.24,1.0,10.94,10.94,4,Canceled
2024-03-22 16:51:04.047409,CUST4399,DRIV546,19.25,29.74,1.0,5.59,5.59,2,No-show
2024-02-11 16:51:04.047409,CUST8719,DRIV446,21.18,28.65,1.0,10.85,10.85,2,Completed
2024-02-09 16:51:04.047409,CUST5759,DRIV740,14.18,27.02,1.0,5.91,5.91,2,Completed
2023-10-30 16:51:04.047409,CUST3959,DRIV384,19.2,29.42,1.0,5.56,5.56,4,Completed
2024-09-19 16:51:04.047409,CUST3438,DRIV170,17.95,35.43,1.5,11.45,17.17,5,Completed
2024-01-24 16:51:04.047409,CUST6314,DRIV292,27.13,47.48,1.0,16.19,16.19,4,Completed
2024-05-09 16:51:04.047409,CUST9034,DRIV418,2.32,4.43,1.25,19.24,24.05,5,Completed
2024-04-03 16:51:04.047409,CUST9056,DRIV306,9.15,15.08,1.5,18.97,28.46,5,Completed
2024-03-08 16:51:04.047409,CUST9365,DRIV899,28.56,56.82,2.0,19.35,38.7,4,Completed
2023-11-22 16:51:04.047409,CUST4624,DRIV533,26.82,40.91,1.5,5.8,8.7,4,No-show
2024-03-08 16:51:04.047409,CUST1156,DRIV651,14.21,23.31,1.5,9.85,14.77,5,Completed
2024-04-14 16:51:04.047409,CUST6067,DRIV395,18.98,21.53,1.0,9.31,9.31,5,Completed
2024-09-10 16:51:04.047409,CUST3147,DRIV387,9.04,17.51,1.0,7.14,7.14,4,Completed
2024-07-04 16:51:04.047409,CUST2708,DRIV290,6.46,8.62,1.0,17.28,17.28,4,Completed
2024-05-09 16:51:04.047409,CUST5496,DRIV688,14.45,24.06,2.0,11.44,22.88,5,Completed
2024-09-29 16:51:04.047409,CUST6263,DRIV617,11.25,15.31,1.0,13.49,13.49,4,Canceled
2024-07-18 16:51:04.047409,CUST4356,DRIV664,17.93,33.8,1.0,9.35,9.35,2,Completed
2024-04-04 16:51:04.047409,CUST9325,DRIV725,3.25,3.61,1.0,15.32,15.32,4,Canceled
2023-11-01 16:51:04.047409,CUST3625,DRIV276,29.26,55.64,1.0,17.46,17.46,4,Canceled
2023-12-16 16:51:04.047409,CUST4226,DRIV935,29.6,48.12,1.0,15.12,15.12,5,Completed
2024-02-28 16:51:04.047409,CUST4930,DRIV377,21.25,41.58,1.25,15.09,18.86,5,Completed
2024-01-17 16:51:04.047409,CUST3761,DRIV783,16.55,24.88,1.0,16.99,16.99,4,Canceled
2024-08-10 16:51:04.047409,CUST2484,DRIV287,9.98,14.9,1.25,19.62,24.52,4,Completed
2024-03-01 16:51:04.047409,CUST4540,DRIV335,24.6,33.43,1.0,10.68,10.68,5,Completed
2023-11-06 16:51:04.047409,CUST1597,DRIV663,20.86,27.72,1.5,11.84,17.76,5,Completed
2023-12-12 16:51:04.047409,CUST2123,DRIV866,5.72,6.43,1.25,12.29,15.36,5,Completed
2024-08-18 16:51:04.047409,CUST4578,DRIV427,27.42,36.39,2.0,7.57,15.14,1,Completed
2024-05-27 16:51:04.047409,CUST9996,DRIV437,24.85,39.99,1.0,15.97,15.97,4,Completed
2024-04-11 16:51:04.047409,CUST7290,DRIV691,28.54,30.95,1.0,16.0,16.0,5,Completed
2024-03-26 16:51:04.047409,CUST9419,DRIV839,22.05,26.15,1.0,7.14,7.14,3,Completed
2024-05-28 16:51:04.047409,CUST3663,DRIV570,18.79,34.95,1.0,9.13,9.13,3,Completed
2024-08-23 16:51:04.047409,CUST3238,DRIV566,13.13,14.33,1.0,7.38,7.38,3,Canceled
